tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stages,rating,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,followers_count,friends_count
780601303617732608,2016-09-27 02:53:48+00:00,12,10,Hercules,,1.2,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True,3839,13525,3200901,104
780543529827336192,2016-09-26 23:04:13+00:00,12,10,None,,1.2,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True,2032,7040,3200901,104
780459368902959104,2016-09-26 17:29:48+00:00,11,10,Bear,,1.1,Great_Dane,0.3824909999999999,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True,1224,5892,3200901,104
780192070812196864,2016-09-25 23:47:39+00:00,11,10,None,,1.1,vizsla,0.144012,True,mongoose,0.0914736,False,hatchet,0.0735447,False,2589,9712,3200901,104
779834332596887552,2016-09-25 00:06:08+00:00,11,10,Scout,,1.1,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,8237,21252,3200901,104
779377524342161408,2016-09-23 17:50:56+00:00,12,10,None,pupper,1.2,sundial,0.170921,False,cash_machine,0.0603586,False,maze,0.0549814,False,3613,9831,3200901,104
779123168116150273,2016-09-23 01:00:13+00:00,12,10,Reggie,,1.2,toy_poodle,0.43108,True,soft-coated_wheaten_terrier,0.0603649,True,cocker_spaniel,0.0598454,True,4207,13206,3200901,104
779056095788752897,2016-09-22 20:33:42+00:00,13,10,None,,1.3,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533644999999999,True,5247,16500,3200901,104
778990705243029504,2016-09-22 16:13:51+00:00,11,10,Jay,,1.1,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True,8437,22342,3200901,104
778748913645780993,2016-09-22 00:13:04+00:00,11,10,Mya,,1.1,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.142838,True,1562,7717,3200901,104
778650543019483137,2016-09-21 17:42:10+00:00,10,10,Strider,,1.0,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.0870223,True,1729,6430,3200901,104
778624900596654080,2016-09-21 16:00:17+00:00,11,10,Penny,,1.1,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True,1176,5177,3200901,104
778408200802557953,2016-09-21 01:39:11+00:00,14,10,None,,1.4,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True,5023,15135,3200902,104
778383385161035776,2016-09-21 00:00:35+00:00,13,10,Nala,,1.3,collie,0.3452659999999999,True,borzoi,0.312823,True,Border_collie,0.213011,True,1271,6515,3200902,104
778286810187399168,2016-09-20 17:36:50+00:00,11,10,Stanley,,1.1,Boston_bull,0.3220699999999999,True,pug,0.229903,True,muzzle,0.10142,False,3836,11576,3200902,104
778039087836069888,2016-09-20 01:12:28+00:00,12,10,None,pupper,1.2,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True,3065,9417,3200902,104
778027034220126208,2016-09-20 00:24:34+00:00,27,10,Sophie,pupper,2.7,clumber,0.946718,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True,1885,7320,3200810,104
777885040357281792,2016-09-19 15:00:20+00:00,3,10,Wesley,,0.3,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.1087089999999999,True,1893,7078,3200902,104
777684233540206592,2016-09-19 01:42:24+00:00,12,10,None,,1.2,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True,3403,12518,3200902,104
777621514455814149,2016-09-18 21:33:11+00:00,12,10,Derek,,1.2,chow,0.999823,True,Norwich_terrier,5.644850000000001e-05,True,Pomeranian,2.76806e-05,True,2910,9742,3200902,104
777189768882946048,2016-09-17 16:57:35+00:00,12,10,Jeffrey,,1.2,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False,4999,15921,3200902,104
776813020089548800,2016-09-16 16:00:31+00:00,12,10,Solomon,,1.2,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True,1405,5444,3200902,104
776477788987613185,2016-09-15 17:48:25+00:00,11,10,Huck,pupper,1.1,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575650999999999,True,paintbrush,0.00576608,False,3249,9858,3200902,104
776218204058357768,2016-09-15 00:36:55+00:00,13,10,None,floofer,1.3,Samoyed,0.940326,True,Pomeranian,0.0555271999999999,True,keeshond,0.00222635,True,18497,33345,3200902,104
776201521193218049,2016-09-14 23:30:38+00:00,10,10,O,,1.0,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True,2919,10681,3200902,104
776113305656188928,2016-09-14 17:40:06+00:00,11,10,Sampson,pupper,1.1,mousetrap,0.777468,False,black_widow,0.0939401999999999,False,paddlewheel,0.0174919,False,5068,13102,3200902,104
776088319444877312,2016-09-14 16:00:49+00:00,10,10,None,,1.0,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,179,2045,3200902,104
775842724423557120,2016-09-13 23:44:54+00:00,12,10,Blue,,1.2,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True,3116,13022,3200902,104
775733305207554048,2016-09-13 16:30:07+00:00,11,10,Anakin,doggo,1.1,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278060999999999,False,4627,15413,3200902,104
775729183532220416,2016-09-13 16:13:44+00:00,13,10,None,,1.3,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False,5302,14361,3200902,104
775364825476165632,2016-09-12 16:05:54+00:00,11,10,Finley,doggo,1.1,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True,3472,8295,3200903,104
775085132600442880,2016-09-11 21:34:30+00:00,13,10,Tucker,,1.3,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,5488,17281,3200903,104
774757898236878852,2016-09-10 23:54:11+00:00,12,10,Finley,,1.2,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True,2035,9462,3200903,104
774639387460112384,2016-09-10 16:03:16+00:00,10,10,Sprinkles,,1.0,Walker_hound,0.6275930000000001,True,basenji,0.1287049999999999,True,Ibizan_hound,0.126282,True,2013,7508,3200904,104
774314403806253056,2016-09-09 18:31:54+00:00,14,10,None,,1.4,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363246999999999,True,6478,24167,3200904,104
773985732834758656,2016-09-08 20:45:53+00:00,11,10,Winnie,pupper,1.1,giant_panda,0.4511489999999999,False,fur_coat,0.148001,False,pug,0.10957,True,4492,11925,3200904,104
773922284943896577,2016-09-08 16:33:46+00:00,12,10,Heinrich,,1.2,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True,1999,7110,3200904,104
773704687002451968,2016-09-08 02:09:06+00:00,12,10,Loki,,1.2,silky_terrier,0.324251,True,Yorkshire_terrier,0.1812099999999999,True,Airedale,0.133436,True,1891,7317,3200904,104
773670353721753600,2016-09-07 23:52:41+00:00,10,10,Shakespeare,,1.0,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True,1501,5935,3200904,104
773547596996571136,2016-09-07 15:44:53+00:00,11,10,Chelsea,pupper,1.1,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.1371869999999999,True,malamute,0.0714361999999999,True,7126,24553,3200904,104
773308824254029826,2016-09-06 23:56:05+00:00,12,10,Bungalo,,1.2,shopping_cart,0.572349,False,Labrador_retriever,0.1514059999999999,True,shopping_basket,0.107102,False,8640,25846,3200904,104
773247561583001600,2016-09-06 19:52:39+00:00,10,10,Chip,,1.0,seat_belt,0.713588,False,miniature_pinscher,0.0833687999999999,True,Brabancon_griffon,0.0756961,True,3699,10414,3200904,104
773191612633579521,2016-09-06 16:10:20+00:00,12,10,Grey,,1.2,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.144614,True,4736,11117,3200904,104
772877495989305348,2016-09-05 19:22:09+00:00,11,10,None,,1.1,tabby,0.218303,False,Norwegian_elkhound,0.138523,True,wombat,0.0742172,False,4501,9555,3200904,104
772826264096874500,2016-09-05 15:58:34+00:00,11,10,Roosevelt,,1.1,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True,2669,8842,3200904,104
772581559778025472,2016-09-04 23:46:12+00:00,10,10,a,,1.0,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True,1968,7192,3200904,104
772193107915964416,2016-09-03 22:02:38+00:00,12,10,Willem,pupper,1.2,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True,1612,6665,3200904,104
772152991789019136,2016-09-03 19:23:13+00:00,10,10,None,,1.0,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.0735248999999999,True,1300,4181,3200905,104
772117678702071809,2016-09-03 17:02:54+00:00,12,10,Jack,,1.2,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True,848,4165,3200905,104
772114945936949249,2016-09-03 16:52:02+00:00,10,10,Finn,,1.0,Chihuahua,0.803293,True,toy_terrier,0.0529799999999999,True,Italian_greyhound,0.0372388,True,546,3005,3200905,104
772102971039580160,2016-09-03 16:04:27+00:00,11,10,Penny,,1.1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True,1065,4448,3200905,104
771770456517009408,2016-09-02 18:03:10+00:00,11,10,Davey,,1.1,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,3924,13356,3200905,104
771500966810099713,2016-09-02 00:12:18+00:00,12,10,Dakota,,1.2,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False,3018,9167,3200905,104
771380798096281600,2016-09-01 16:14:48+00:00,11,10,Fizz,,1.1,collie,0.503728,True,Border_collie,0.4509439999999999,True,English_springer,0.0126927999999999,True,5912,11746,3200905,104
771136648247640064,2016-09-01 00:04:38+00:00,11,10,Dixie,,1.1,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False,3357,10223,3200905,104
771102124360998913,2016-08-31 21:47:27+00:00,12,10,Charlie,,1.2,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True,1663,6898,3200905,104
771014301343748096,2016-08-31 15:58:28+00:00,7,10,None,,0.7,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False,1782,7032,3200905,104
770787852854652928,2016-08-31 00:58:39+00:00,10,10,Winston,,1.0,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.0202934,True,1415,5498,3200905,104
770772759874076672,2016-08-30 23:58:40+00:00,11,10,Sebastian,,1.1,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True,1626,5749,3200905,104
770655142660169732,2016-08-30 16:11:18+00:00,11,10,very,,1.1,Madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False,2013,8130,3200905,104
770414278348247044,2016-08-30 00:14:12+00:00,11,10,Al,,1.1,maillot,0.5805279999999999,False,maillot,0.0814488999999999,False,golden_retriever,0.0535696,True,2390,6987,3200905,104
770293558247038976,2016-08-29 16:14:30+00:00,10,10,Jackson,,1.0,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True,1718,6923,3200905,104
770069151037685760,2016-08-29 01:22:47+00:00,10,10,Carbon,,1.0,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True,2651,8385,3200905,104
769940425801170949,2016-08-28 16:51:16+00:00,12,10,Klein,,1.2,miniature_pinscher,0.796313,True,Chihuahua,0.155413,True,Staffordshire_bullterrier,0.0309433,True,11131,34948,3200905,104
769695466921623552,2016-08-28 00:37:54+00:00,13,10,Titan,,1.3,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458371999999999,True,1926,7101,3200906,104
769212283578875904,2016-08-26 16:37:54+00:00,12,10,DonDon,,1.2,golden_retriever,0.166538,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True,1969,5980,3200906,104
768970937022709760,2016-08-26 00:38:52+00:00,12,10,Kirby,,1.2,Pomeranian,0.182358,True,golden_retriever,0.1106579999999999,True,mousetrap,0.0863988999999999,False,7574,16017,3200906,104
768855141948723200,2016-08-25 16:58:45+00:00,11,10,Jesse,,1.1,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551134999999999,True,1034,4660,3200906,104
768609597686943744,2016-08-25 00:43:02+00:00,10,10,Lou,,1.0,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True,1382,4580,3200906,104
768596291618299904,2016-08-24 23:50:10+00:00,12,10,Oakley,,1.2,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True,1473,5592,3200906,104
768473857036525572,2016-08-24 15:43:39+00:00,11,10,Chevy,,1.1,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True,3958,15110,3200906,104
768193404517830656,2016-08-23 21:09:14+00:00,8,10,Gerald,doggo,0.8,lion,0.396984,False,ram,0.300851,False,cheetah,0.094474,False,4080,12157,3200906,104
767884188863397888,2016-08-23 00:40:31+00:00,10,10,Tito,,1.0,coral_reef,0.32774,False,cliff,0.157182,False,lakeside,0.0488096,False,1634,5309,3200906,104
767754930266464257,2016-08-22 16:06:54+00:00,11,10,Philbert,,1.1,vizsla,0.307794,True,fountain,0.1421849999999999,False,Chesapeake_Bay_retriever,0.1139029999999999,True,6221,17814,3200906,104
767500508068192258,2016-08-21 23:15:55+00:00,12,10,Louie,,1.2,chow,0.483228,True,golden_retriever,0.165063,True,Norfolk_terrier,0.0601729,True,2688,8295,3200906,104
767191397493538821,2016-08-21 02:47:37+00:00,13,10,None,doggo,1.3,patio,0.708665,False,boathouse,0.110056,False,pier,0.0395323,False,4406,13643,3200906,104
767122157629476866,2016-08-20 22:12:29+00:00,13,10,Rupert,,1.3,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True,3261,11227,3200906,104
766793450729734144,2016-08-20 00:26:19+00:00,10,10,Rufus,,1.0,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.0726986,True,1565,5650,3200906,104
766693177336135680,2016-08-19 17:47:52+00:00,11,10,Brudge,,1.1,Doberman,0.948355,True,vizsla,0.0150319999999999,True,Rhodesian_ridgeback,0.00963084,True,918,4484,3200906,104
766423258543644672,2016-08-18 23:55:18+00:00,9,10,Shadoe,,0.9,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True,1825,6671,3200906,104
766313316352462849,2016-08-18 16:38:26+00:00,12,10,Oscar,,1.2,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True,2166,7493,3200906,104
766069199026450432,2016-08-18 00:28:24+00:00,12,10,Juno,,1.2,redbone,0.484855,True,beagle,0.437527,True,basset,0.0105854,True,1003,4765,3200906,104
766008592277377025,2016-08-17 20:27:34+00:00,11,10,Angel,,1.1,Welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,Brittany_spaniel,0.0624143,True,571,4149,3200906,104
765719909049503744,2016-08-17 01:20:27+00:00,12,10,Brat,,1.2,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True,2475,8021,3200906,104
765669560888528897,2016-08-16 22:00:23+00:00,12,10,Tove,,1.2,beagle,0.993333,True,Walker_hound,0.00290219,True,basset,0.00241518,True,1407,5760,3200907,104
765395769549590528,2016-08-16 03:52:26+00:00,13,10,my,,1.3,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True,3127,20539,3200907,104
765371061932261376,2016-08-16 02:14:15+00:00,11,10,Louie,pupper,1.1,golden_retriever,0.829456,True,Labrador_retriever,0.0893708999999999,True,kuvasz,0.0170275,True,2475,7842,3200907,104
765222098633691136,2016-08-15 16:22:20+00:00,10,10,Gromit,,1.0,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True,3914,12902,3200907,104
764857477905154048,2016-08-14 16:13:27+00:00,12,10,Aubie,,1.2,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.0383738,True,2029,7099,3200907,104
764259802650378240,2016-08-13 00:38:30+00:00,10,10,Kota,,1.0,German_shepherd,0.973677,True,malinois,0.0259497,True,kelpie,0.0001915679999999,True,1745,6718,3200907,104
763837565564780549,2016-08-11 20:40:41+00:00,11,10,Alfie,,1.1,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,4858,14041,3200907,104
763183847194451968,2016-08-10 01:23:03+00:00,8,10,Clark,,0.8,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False,1702,6004,3200907,104
763103485927849985,2016-08-09 20:03:43+00:00,10,10,Belle,,1.0,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True,2602,8163,3200907,104
762699858130116608,2016-08-08 17:19:51+00:00,11,10,Leela,,1.1,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False,4190,13518,3200907,104
762471784394268675,2016-08-08 02:13:34+00:00,12,10,Glenn,,1.2,Samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True,7612,12571,3200907,104
762464539388485633,2016-08-08 01:44:46+00:00,12,10,Buddy,,1.2,chow,0.999953,True,Tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False,4839,11503,3200908,104
762316489655476224,2016-08-07 15:56:28+00:00,11,10,Scout,,1.1,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False,1298,5350,3200908,104
762035686371364864,2016-08-06 21:20:40+00:00,14,10,None,,1.4,home_theater,0.0631518,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False,17919,35400,3200908,104
761976711479193600,2016-08-06 17:26:19+00:00,12,10,Shelby,,1.2,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True,2310,5992,3200908,104
761745352076779520,2016-08-06 02:06:59+00:00,11,10,None,,1.1,paddle,0.3931179999999999,False,canoe,0.178088,False,lakeside,0.0997126,False,979,4707,3200908,104
761672994376806400,2016-08-05 21:19:27+00:00,10,10,None,,1.0,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False,33421,55016,3200908,104
761599872357261312,2016-08-05 16:28:54+00:00,11,10,Sephie,,1.1,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.1297299999999999,True,1336,4578,3200908,104
761334018830917632,2016-08-04 22:52:29+00:00,10,10,Bruce,,1.0,Norwegian_elkhound,0.8229360000000001,True,malinois,0.0861524999999999,True,German_shepherd,0.0633329,True,1669,5792,3200908,104
761292947749015552,2016-08-04 20:09:17+00:00,11,10,Bonaparte,,1.1,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True,1265,4957,3200908,104
761227390836215808,2016-08-04 15:48:47+00:00,10,10,Albert,,1.0,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.0545234,True,1775,5908,3200908,104
761004547850530816,2016-08-04 01:03:17+00:00,11,10,Bo,,1.1,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477036999999999,True,3952,12482,3200908,104
760893934457552897,2016-08-03 17:43:45+00:00,11,10,Wishes,doggo,1.1,Blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True,1104,4228,3200908,104
760656994973933572,2016-08-03 02:02:14+00:00,11,10,Rose,,1.1,golden_retriever,0.760546,True,Labrador_retriever,0.232079,True,redbone,0.00287417,True,2210,7343,3200908,104
760641137271070720,2016-08-03 00:59:13+00:00,12,10,Theo,,1.2,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.0696519999999999,False,1481,5485,3200908,104
760539183865880579,2016-08-02 18:14:06+00:00,12,10,Atlas,,1.2,Samoyed,0.988013,True,malamute,0.00451824,True,West_Highland_white_terrier,0.00118925,True,4168,8399,3200908,104
760290219849637889,2016-08-02 01:44:48+00:00,13,10,Rocco,,1.3,Old_English_sheepdog,0.3022,True,Lhasa,0.258803,True,briard,0.1792,True,13140,29618,3200908,104
760252756032651264,2016-08-01 23:15:56+00:00,4,10,Fido,,0.4,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False,995,4338,3200908,104
760190180481531904,2016-08-01 19:07:17+00:00,10,10,Sadie,,1.0,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.0176477999999999,False,2079,6334,3200908,104
759923798737051648,2016-08-01 01:28:46+00:00,10,10,None,,1.0,Labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True,6521,16284,3200908,104
759846353224826880,2016-07-31 20:21:02+00:00,11,10,Kirby,,1.1,Sussex_spaniel,0.3553949999999999,True,vizsla,0.141094,True,otterhound,0.0921982,True,2265,7433,3200908,104
759793422261743616,2016-07-31 16:50:42+00:00,12,10,Maggie,doggo,1.2,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,2173,6620,3200908,104
759793422261743616,2016-07-31 16:50:42+00:00,12,10,Maggie,pupper,1.2,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,2173,6620,3200908,104
759557299618865152,2016-07-31 01:12:26+00:00,10,10,Emma,,1.0,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122253999999999,True,1341,5202,3200908,104
759447681597108224,2016-07-30 17:56:51+00:00,11,10,Oakley,,1.1,kuvasz,0.223148,True,Bedlington_terrier,0.2207309999999999,True,teddy,0.181303,False,2827,9418,3200908,104
759197388317847553,2016-07-30 01:22:17+00:00,12,10,Luna,,1.2,kuvasz,0.5113409999999999,True,golden_retriever,0.0768991,True,white_wolf,0.0632693999999999,False,2221,6725,3200908,104
759099523532779520,2016-07-29 18:53:24+00:00,7,10,Toby,,0.7,Shetland_sheepdog,0.1290339999999999,True,kelpie,0.1175079999999999,True,Siberian_husky,0.106708,True,4813,16101,3200908,104
759047813560868866,2016-07-29 15:27:55+00:00,11,10,Spencer,,1.1,Labrador_retriever,0.778546,True,bathing_cap,0.154254,False,golden_retriever,0.0249715999999999,True,2302,7227,3200908,104
758854675097526272,2016-07-29 02:40:28+00:00,11,10,Lilli,,1.1,barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012462999999999,True,1027,3904,3200908,104
758828659922702336,2016-07-29 00:57:05+00:00,13,10,None,doggo,1.3,Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True,4376,12376,3200908,104
758740312047005698,2016-07-28 19:06:01+00:00,12,10,Boston,,1.2,Chesapeake_Bay_retriever,0.848514,True,Labrador_retriever,0.110054,True,curly-coated_retriever,0.0252014,True,1824,6339,3200942,104
758474966123810816,2016-07-28 01:31:38+00:00,11,10,Brandonald,,1.1,Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.1004289999999999,True,1132,4227,3200942,104
758467244762497024,2016-07-28 01:00:57+00:00,165,150,None,,1.1,Labrador_retriever,0.436377,True,Chihuahua,0.1139559999999999,True,American_Staffordshire_terrier,0.0996891,True,2539,5316,3200942,104
758405701903519748,2016-07-27 20:56:24+00:00,10,10,Odie,,1.0,Chesapeake_Bay_retriever,0.702954,True,laptop,0.0922775,False,notebook,0.0327268,False,2204,5756,3200942,104
758355060040593408,2016-07-27 17:35:10+00:00,11,10,Corey,,1.1,Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False,1245,3797,3200943,104
758041019896193024,2016-07-26 20:47:17+00:00,9,10,None,,0.9,bookshop,0.794272,False,Cardigan,0.0512653,True,Bernese_mountain_dog,0.0265962999999999,True,433,3001,3200943,104
757741869644341248,2016-07-26 00:58:34+00:00,10,10,Leonard,,1.0,skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True,3710,7613,3200943,104
757725642876129280,2016-07-25 23:54:05+00:00,11,10,Beckham,,1.1,seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False,1391,5022,3200943,104
757611664640446465,2016-07-25 16:21:11+00:00,12,10,Cooper,,1.2,bluetick,0.829259,True,beagle,0.145358,True,Walker_hound,0.0195953,True,1272,5026,3200943,104
757596066325864448,2016-07-25 15:19:12+00:00,4,10,None,,0.4,doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False,1219,4808,3200943,104
757400162377592832,2016-07-25 02:20:45+00:00,13,10,None,,1.3,seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.0751266999999999,True,7759,16743,3200943,104
757393109802180609,2016-07-25 01:52:43+00:00,10,10,None,doggo,1.0,Labrador_retriever,0.787125,True,Chesapeake_Bay_retriever,0.112676,True,Rottweiler,0.0480385999999999,True,2009,6462,3200943,104
757354760399941633,2016-07-24 23:20:20+00:00,8,10,Devón,,0.8,Italian_greyhound,0.914667,True,whippet,0.0477736999999999,True,ice_lolly,0.0154768,False,1637,4995,3200943,104
756998049151549440,2016-07-23 23:42:53+00:00,11,10,Oliver,,1.1,golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True,2271,6923,3200943,104
756939218950160384,2016-07-23 19:49:07+00:00,12,10,Jax,pupper,1.2,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True,2295,7342,3200943,104
756651752796094464,2016-07-23 00:46:50+00:00,11,10,Gert,,1.1,Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.1126009999999999,True,1511,5612,3200943,104
756526248105566208,2016-07-22 16:28:07+00:00,13,10,None,doggo,1.3,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False,4169,11506,3200943,104
756303284449767430,2016-07-22 01:42:09+00:00,11,10,None,,1.1,golden_retriever,0.981652,True,cocker_spaniel,0.0067903,True,Labrador_retriever,0.00432451,True,1231,4359,3200943,104
756288534030475264,2016-07-22 00:43:32+00:00,12,10,None,,1.2,conch,0.925621,False,French_bulldog,0.0324922,True,tiger_cat,0.00667908,False,15071,28519,3200943,104
756275833623502848,2016-07-21 23:53:04+00:00,10,10,None,puppo,1.0,Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.0862764999999999,True,1738,7114,3200943,104
755955933503782912,2016-07-21 02:41:54+00:00,12,10,None,pupper,1.2,Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True,3285,8092,3200943,104
755206590534418437,2016-07-19 01:04:16+00:00,14,10,one,doggo,1.4,web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False,6148,18212,3200943,104
755110668769038337,2016-07-18 18:43:07+00:00,13,10,Watson,,1.3,Labrador_retriever,0.708974,True,golden_retriever,0.114314,True,Great_Pyrenees,0.0658134,True,12621,23446,3200943,104
